,Name,Lyric
10, 交換餘生,"作詞：易家揚作曲：林俊傑編曲：蔡政勳、 簡道生孤單聽雨的貓往時間裂縫里看到了我雷電交加之外的另一些我烏雲靜止以後 跳進平行時空那些我 旅行中的妳我回憶胡亂穿梭 墜落交換餘生 是我 非我 苦與樂陰天之後總有續命的晴空如果我們幾經轉折 結局一樣不動也才算無愧這分合定位心海的錨讓時間停頓的像慢動作妳說命運很壞吧幸好有我如果沒有以後 如果平行失控那些我 不同人生的我更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 會以什麼方式 哭過交換餘生 是我 非我 苦與樂陰天之後總有續命的晴空如果我們幾經轉折 結局一樣不動也才算無愧這分合雲等風 人等夢 愛輾過時光等什麼記不住 認不出 淚眼中誰一樣臉紅等妳說 等我說 一等就是一個宇宙日升換月落 真愛換寂寞交換餘生 也許 忘了 第幾夢那時我們身處第幾號時空因為我們手心緊握 記憶也能緊扣可不怕前方的蟲洞愛是時間的古董
"
11, 倖存者,"作詞：小寒作曲：林俊傑編曲：吳慶隆冷掉的飯盒 台詞對半摺渴 這時候算什麼而 心涼如薄荷 脆弱如蛋殼則 消失在這一刻背著夢的倖存者 經過現實的拉扯可 贏得了拔河 理念還剩幾毫克背負傷的倖存者 爭奪著有限名額可 留下的有幾個有苦澀 忐忑 坎坷等著有了起色我要傷悄悄地癒合 命運別招惹曾想出爾 反爾 奈何我宣言還言猶在耳得對自己比別人對我嚴格有苦澀 忐忑 坎坷忍著有了起色我是否賺取了資格 可以來到這更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 生還不為巧合 或聞名遐邇只是為了得到愛的人 認可背著夢的倖存者 經歷生活的牽扯可 持續的拔河 眼神可還會灼熱背負傷的倖存者 代價是感情全額可 我如何做取捨 嗚夢的光澤在溫和應和是燈蛾總認得月兒人生來就會漂流向 發著光的誘餌雖然偶爾 我偶爾 想為何但諾言還言猶在耳想要閃爍就對自己更嚴格夢的光澤在溫和地應和燈蛾不由得分隔我是否已賺取了資格 可以站在這生還不為巧合 或能聞名遐邇只是為了得到愛的人 認可真的 感謝 Serendipity  提供歌詞
"
12, 離開的那一些,"作詞：方文山作曲：林俊傑編曲：吳慶隆心裡有種聲音迴盪在夢境有些秘密 不斷的飄零不斷的在旅行故事很冷清誰還相信 還在聆聽 所謂命運北方到底還有幾公里想要離開又能去哪裡所有思緒都在等消息原來離別 很難分類 誰虧欠誰離開我們的那一些原來放手也是一種美 一種的了解不同的世界不去追離不開誰是誰所謂愛恨心碎是因為你想擁有這故事的一切風緩緩移動夢閃爍如霓虹更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 誰在窗外彈琴彈誰的曾經所有風景 所有森林 都在結冰北方到底還有幾公里想要離開又能去哪裡所有思緒都在等消息原來離別 很難分類 誰虧欠誰離開我們的那一些原來放手也是一種美 一種的了解不同的世界不去追離不開誰是誰所謂愛恨心碎是因為你想擁有這故事的一切離開我們的那一些讓割捨成為一種美 所謂的直覺不同的風雪不去寫像北風去面對自己感受落葉等化蛹成蝶多餘的傷悲我拒絕夢越過寒冬愛放在我心中 感謝 Serendipity  提供歌詞
"
13, 最好是,"作詞：張懷秋作曲：林俊傑編曲：黃冠龍、 林俊傑南轅北轍回憶著 泛黃的 皺摺 是什麼交錯的 每一格 轉折 為什麼輕輕的 悄悄的 哼著 哼成歌她很快樂說著他 憂愁的 眼角 都笑了她和他 完美的 婚禮 落幕了我跟她 虛構的 故事 結束了不懂的未雨綢繆習慣了無處可躲床頭燈照亮眼前的 寂寞最好是我們都忘了最好是我們不記得噓寒問暖中藏著 生疏的溫柔聽了我多不捨最好是我們都忘了最好是我們都不記得鋼琴鍵還跳動著 黑白的餘溫殘留著妳的指紋 又如何期待什麼這首歌 唱進了 心坎 所以呢妳和他 分享著 同個 姓氏了看到照片裡 可愛的 小孩 兩歲了更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 沒關係了遺失的 如今能 坦然 說出口曾經愛過的 笑得 深刻 就夠了但腦海裡 的畫面 刪不了怎麼也 淡不掉顏色一個人輾轉反側這結局多歡樂沒妳的空床一點都 不 寂寞最好是我們都忘了最好是我們不記得噓寒問暖中藏著 生疏的溫柔聽了我多不捨最好是我們都忘了最好是我們都不記得鋼琴鍵還跳動著 黑白的餘溫殘留著妳的指紋 又如何最好是昨天都忘了最好是明天都不記得平行時空重疊了 卻沒交集了我還能做什麼也許是妳真的忘了也許是我記性太好了該說的我說完了 聽聽就算了關上燈該睡了 晚安了 感謝 Serendipity  提供歌詞
"
14, 暫時的記號,"作詞：葛大為作曲：林俊傑編曲：吳慶隆陽光並不普照什麼都看不到攤在手中的反而虛無飄渺試論誰不孤傲容不下結局 太跳躍卻把餘生鋪成 雷同的軌道每次當我沾染了 黑暗的色調想像自己 有對照在此刻 在某處 那個我 他很好每次當我迷惑在 眼前的美好提醒自己 更善良這一生 只是永恆 暫時的記號人的心很奇妙越寂寞越喧囂抉擇 讓你得到 幸福也帶來煩惱表象只是通道更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 喜或悲最終 同樣單調我們只是旅程 其中的一條每次當我沾染了 黑暗的色調想像自己 有對照在此刻 在某處 那個我 他很好每次當我迷惑在 眼前那些美好提醒自己 更善良這一生 只是永恆 暫時的記號存在的 逝去的 故事線 都很像在終點 還會再遇到各種我 各自在 各宇宙 個別哭或笑都在這一秒每次當我沾染了 黑暗的色調想像自己 有對照在此刻 在某處 那個我 他很好每次當我迷惑在 眼前那些美好提醒自己 更善良這一生 只是永恆 暫時的記號身為我 只是時間 暫時的記號 感謝 Serendipity  提供歌詞
"
15, 交換餘生,"作詞：易家揚作曲：林俊傑製作人：林俊傑 JJ LIN⠀孤單聽雨的貓往時間裂縫裡看到了我雷電交加之外的另一些我 ⠀⠀烏雲靜止以後 跳進平行時空⠀那些我 旅行中的妳我⠀回憶胡亂穿梭 墜落⠀⠀交換餘生 是我 非我 苦與樂⠀陰天之後總有續命的晴空 ⠀如果我們幾經轉折 結局一樣不動 ⠀也才算無愧這分合⠀⠀定位心海的錨讓時間停頓的像慢動作 ⠀妳說命運很壞吧幸好有我 ⠀⠀如果沒有以後 如果平行失控⠀那些我 不同人生的我⠀會以什麼方式 哭過⠀⠀更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 交換餘生 是我 非我 苦與樂⠀陰天之後總有續命的晴空 ⠀如果我們幾經轉折 結局一樣不動 ⠀也才算無愧這分合⠀⠀雲等風 人等夢 愛輾過時光等什麼⠀記不住 認不出 淚眼中誰一樣臉紅⠀⠀等妳說 等我說 一等就是一個宇宙⠀日升換月落 真愛換寂寞⠀⠀交換餘生 也許 忘了 第幾夢⠀那時我們身處第幾號時空 ⠀因為我們手心緊握 記憶也能緊扣 ⠀可不怕前方的蟲洞⠀⠀愛是時間的古董⠀[00:35.07]孤單聽雨的貓往時間裂縫裡看到了我[00:42.44]雷電交加之外的另一些我[00:47.71][00:50.01]烏雲靜止以後 跳進平行時空[00:56.27]那些我 旅行中的妳我[01:00.10]回憶胡亂穿梭 墜落[01:08.27][01:09.22]交換餘生 是我 非我 苦與樂[01:16.45]陰天之後總有續命的晴空[01:23.85]如果我們幾經轉折 結局一樣不動[01:31.73]也才算無愧這分合[01:39.90][02:05.70]定位心海的錨讓時間停頓的像慢動作[02:12.95]妳說命運很壞吧幸好有我[02:20.17]如果沒有以後 如果平行失控[02:26.54]那些我 不同人生的我[02:30.39]會以什麼方式 哭過[02:37.51][02:37.79]交換餘生 是我 非我 苦與樂[02:45.28]陰天之後總有續命的晴空[02:52.36]如果我們幾經轉折 結局一樣不動[03:00.30]也才算無愧這分合[03:07.83][03:07.99]雲等風 人等夢 愛輾過時光等什麼[03:15.36]記不住 認不出 淚眼中誰一樣臉紅[03:22.69]等妳說 等我說 一等就是一個宇宙[03:29.17]日升換月落 真愛換寂寞[03:36.38][03:36.65]交換餘生 也許 忘了 第幾夢[03:44.30]那時我們身處第幾號時空[03:51.50]因為我們手心緊握 記憶也能緊扣[03:59.38]可不怕前方的蟲洞[04:07.15]愛是時間的古董 感謝 anqi_因JJ而在 Serendipity  提供歌詞 感謝 大麥熊  提供動態歌詞 友站連結： IVSnote App　
"
16, 無濾鏡,"No Filterfeat. 藤原浩作詞：張懷秋作曲：林俊傑 JJ LIN、藤原浩 Hiroshi Fujiwara編曲：藤原浩 Hiroshi Fujiwara、林俊傑 JJ LIN製作人：林俊傑 JJ LIN褐色的神秘 盈盈在搖曳深邃的軌跡 宇宙間旅行盤旋的髮髻 散發著茉莉沈迷沈溺沈醉於妳微微沿著肌膚紋理輕柔慢捻妳的淚滴妳就是那片最美的風景閉著眼腦海裡的對焦都是妳真實的不需向誰說明悄悄的把妳藏匿憂傷佈滿妳的氣息飄入心海泛起漣漪微微沿著肌膚紋理輕柔慢捻妳的淚滴Girl, 褐色的神秘 盈盈在搖曳深邃的軌跡 宇宙間旅行盤旋的髮髻 散發著茉莉讓時間暫停 緊緊擁抱妳妳就是那片最美的風景閉著眼腦海裡的對焦都是妳真實的不需向誰說明這瞬眼沒得編輯美麗不需要濾鏡-----------------------------------------褐⾊的神秘 盈盈在搖曳A mystical presence, swaying elegantly深邃的軌跡 宇宙間旅⾏A profound existence in the universe盤旋的髮髻 散發著茉莉The lingering scent of jasmine in your hair沈迷沈溺沈醉於妳更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 I am addicted, absorbed and lost in you微微沿著肌膚紋理Caressing your face輕柔慢捻妳的淚滴I gently wipe your tears away妳就是那⽚最美的⾵景You are the scenic portrait of allure閉著眼腦海裡的對焦都是妳The focus of my mind whenever I close my eyes真實的不需向誰說明Absolute and inexplicable悄悄的把妳藏匿You are the secret i want to keep憂傷佈滿妳的氣息The air of melancholy in you飄⼊⼼海泛起漣漪Stirs up ripples in my heart微微沿著肌膚紋理I caress the lines on your skin輕柔慢捻妳的淚滴And gently wipe your tears awayGirl, 褐⾊的神秘 盈盈在搖曳Girl, your mystical presence, swaying elegantly深邃的軌跡 宇宙間旅⾏A profound existence in the universe盤旋的髮髻 散發著茉莉The lingering scent of jasmine in your hair讓時間暫停 緊緊擁抱妳Let time stand still, as I embrace you妳就是那⽚最美的⾵景You are the scenic portrait of allure閉著眼腦海裡的對焦都是妳The focus of my mind whenever I close my eyes真實的不需向誰說明Absolute and inexplicable這瞬眼沒得編輯This instant can't be edited美麗不需要濾鏡Your beauty needs no ﬁlter 感謝 Serendipity anqi_因jj而在  提供歌詞
"
17, As I Believe,"作詞：李迪文作曲：林俊傑When I look up to the skiesGreet the sight before my eyesAnd I welcome yet another glorious dayEvery morning's bright sunriseNever ceases to surpriseWith the possibilities it brings my waySo into my life I goKnowing everything I knowHoping every moment in my day stays brightAs I follow my life's flowI will carry on to growJust as long as life can let my dreams take flightAnd as long as I believe what I believeI can be all that I know all I can beIf I just allowLove to lead the way, no matter howI'll do my best, as I'm prepared to tryAnd I know if I believe what I believeI will know that somehow I will be set freeFrom all that's in the wayIt won't matter what they say更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 I'll do everything it takesWith the strength so that I mayLet my passion flyThis is what I've always knownI can't reach the skies aloneSo I'll reach out to the ones who care for meTill I know that I have grownTill I'm standing on my ownWith the love that leads me to my destinyAnd as long as I believe what I believeI can be all that I know all I can beIf I just allowLove to lead the way, no matter howI'll do my best, as I'm prepared to tryAnd I know if I believe what I believeI will know that somehow I will be set freeFrom all that's in the wayIt won't matter what they sayI'll do everything it takesWith the strength so that I mayLet my passion fly 感謝 Serendipity  提供歌詞
"
18, 將故事寫成我們(The Story Of Us),"作詞：方文山作曲：林俊傑這最美的秘密  是我們都在製造巧遇誰說幸福  只是一種  遠方的消息思念持續著濃郁  夢甘甜下去  誓言繼續陪妳  累積所有回憶暖手的是熱茶  暖心的是  妳一句話許給你一個家  再圍上  我的牽掛這故事  開始一個人  我認真  寫成了我們這段緣分  沒有人轉身妳也  開始修改劇本  加重我的戲分初心單純  給了妳的吻這一生  原本一個人  妳堅持  廝守成我們所有未來  說好了一起等青春  的誓言扎了根  願望比誰都深過了門  永遠是  一家人這最美的秘密  是我們都在製造巧遇誰說幸福  只是一種  遠方的消息思念持續著濃郁  夢甘甜下去  誓言繼續陪妳  累積所有回憶暖手的是熱茶  暖心的是  妳一句話許給你一個家  再圍上  我的牽掛這故事  開始一個人  我認真  寫成了我們更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 走過紅塵  再也不怕冷某天離開  這一座城  我去哪妳都跟微笑的說  妳是我的人 wo~這一生  原本一個人  妳堅持  廝守成我們卻小小聲  牽著手在默認感動的眼神  說願意  走進我的人生進了門  開了燈  一家人執子之手  如此溫柔  天長地久  並肩走妳深情  凝望著我說  幸福  是妳  有了我這劇本  開始一個人  我認真  寫成了我們走過紅塵  再也不怕冷某天離開  這一座城  我去哪妳都跟微笑的說  妳是我的人這一生  原本一個人  妳堅持  廝守成我們卻小小聲  牽著手在默認感動的眼神  說願意  走進我的人生進了門  開了燈  一家人盼來生  依然是  一家人[00:02.67]林俊傑 JJ Lin[00:03.73][00:05.11]將故事寫成我們(The Story Of Us)[00:06.05][00:07.49]作詞：方文山[00:08.57]作曲：林俊傑[00:10.59]編曲：馬毓芬[00:11.41][00:34.67]這最美的秘密[00:38.16]是我們都在製造巧遇[00:41.69]誰說幸福 只是一種 遠方的消息[00:47.85][00:48.65]思念持續著濃郁[00:52.40]夢甘甜下去 誓言繼續[00:57.46]陪妳 累積所有回憶[01:02.12][01:02.96]暖手的是熱茶[01:06.55]暖心的是 妳一句話[01:10.12]許給你一個家[01:12.61]再圍上 我的牽掛[01:16.56][01:18.75]這故事 開始一個人[01:22.13]我認真 寫成了我們[01:25.19]這段緣分 沒有人轉身[01:31.44]妳也 開始修改劇本[01:35.73]加重我的戲分[01:39.50]初心單純 給了妳的吻[01:44.59][01:46.95]這一生 原本一個人[01:50.58]妳堅持 廝守成我們[01:53.64]所有未來 說好了一起等[01:59.92]青春 的誓言扎了根[02:04.22]願望比誰都深[02:07.92]過了門 永遠是 一家人[02:14.13][02:19.38]這最美的秘密[02:22.97]是我們都在製造巧遇[02:26.46]誰說幸福 只是一種 遠方的消息[02:32.73][02:33.54]思念持續著濃郁[02:37.19]夢甘甜下去 誓言繼續[02:42.53]陪妳 累積所有回憶[02:46.64][02:47.82]暖手的是熱茶[02:51.41]暖心的是 妳一句話[02:55.00]許給你一個家[02:57.45]再圍上 我的牽掛[03:01.18][03:01.86]這故事 開始一個人[03:05.09]我認真 寫成了我們[03:08.46]走過紅塵 再也不怕冷[03:14.49]某天離開 這一座城[03:18.88]我去哪妳都跟[03:22.47]微笑地說 妳是我的人 wo~[03:28.59][03:30.09]這一生 原本一個人[03:33.64]妳堅持 廝守成我們[03:36.75]卻小小聲 牽著手在默認[03:43.14]感動的眼神 說願意[03:47.29]走進我的人生[03:50.98]進了門 開了燈 一家人[03:56.01][03:57.83]執子之手 如此溫柔[04:01.42]天長地久 並肩走[04:05.17]妳深情 凝望著我說[04:08.70]幸福 是妳 有了我[04:12.66][04:14.57]這劇本 開始一個人[04:18.07]我認真 寫成了我們[04:21.25]走過紅塵 再也不怕冷[04:26.45][04:27.62]某天離開 這一座城[04:31.67]我去哪妳都跟[04:35.40]微笑地說 妳是我的人[04:40.31][04:42.90]這一生 原本一個人[04:46.48]妳堅持 廝守成我們[04:49.64]卻小小聲 牽著手在默認[04:56.03]感動的眼神 說願意[05:00.01]走進我的人生[05:03.88]進了門 開了燈 一家人[05:09.46][05:11.06]盼來生 依然是 一家人[05:18.83][05:19.86]動態歌詞由jerrywu34提供[05:21.50] 感謝 Serendipity   提供歌詞 感謝 jerrywu34  提供動態歌詞
"
19, Show The World,"作詞：姚若龍作曲：林俊傑Go Go Go 機會就近在眼前越過那些狂野攔截Go Go Go 歡呼將殲滅疲倦瞬間移動如同閃電Goal Let's Go! 情勢多惡劣危險兄弟就是最強防線 Wo~~Goal Let's Go! 對平凡極度厭倦跳入一個傳奇裡面更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 昔日的追風少年 不乾的熱血脫下白襯衫 心才被看見熱愛不止于球場 在生活蔓延越激烈越熱切 敢上就敢對決Go Go GoShow the world 我的火光 我的信仰Show the world 持續補強 急速成長Show the world 我的渴望 我的戰場Show the world 誰在雲上 誰會稱王
"
20, 進階,"作詞：林怡鳳作曲：林俊傑告別的時刻已到了隨身的行囊 裝些快樂前方被烏雲籠罩了心中在拉扯 困獸在低吼隱隱約約的沈默透露一絲絲苦澀願你不再被傷透別再帶著淚入睡曲曲折折的世界答案不一定絕對傷口因為愛壯烈讓我們同步進階重生的力量來自真我戰勝可敬的對手 yeah堅持信念是我的所有抵達心中的遼闊 yeah有失去的 該進階的有遺憾的 該進階的放不下的 該進階的yeah 聖所的光芒指引方向oh跨越了浩劫曙光漸亮 oh更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 希望因掙扎破滅了再別無所求 於是自由 oh逆著風孤獨的英雄也渴望停泊 可說不出口隱隱約約的沈默透露一絲絲苦澀願你不再被傷透別再帶著淚入睡曲曲折折的世界答案不一定絕對傷口因為愛壯烈讓我們同步進階重生的力量來自真我戰勝可敬的對手 yeah堅持信念是我的所有抵達心中的遼闊 yeah有失去的 該進階的有遺憾的 該進階的放不下的 該進階的yeah 聖所的光芒指引方向oh跨越了浩劫曙光漸亮 oh
"
21, 丹寧執著(& 消除聯萌),"作詞：周信廷作曲：林俊傑你的溫柔埋藏在我的脈搏連呼吸都能感動每一秒鐘 有你就有我的笑容汗水蒸發在這忙碌十字街頭藍色天空白雲朵編織著美夢大地淬煉不朽我們追尋生活鉚釘扣住你和我 一起向前走我的奮鬥為了你付出所有是我的丹寧執著將會撼動 全宇宙有你的溫柔埋藏在我的脈搏連呼吸都能感動每一秒鐘 有你就有我的笑容從以前 到以後 沒有錯有你就有我的笑容更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 陽光照耀著我描繪幸福輪廓喜歡牽著你的手一起看日落四處熱血揮灑偶而也會迷惑潮起終會有潮落堅持到最後我的奮鬥為了你付出所有是我的丹寧執著將會撼動 全宇宙有你的溫柔埋藏在我的脈搏連呼吸都能感動每一秒鐘 有你就有我的笑容從以前 到以後 沒有錯這是我的丹寧執著從以前 到以後 沒有錯有你快樂變得不同[ti:丹寧執著(& 消除聯萌)][ar:林俊傑][al:丹寧執著(& 消除聯萌)][by:鄭范姜][00:00.39]丹寧執著[00:06.04][00:08.31]你的溫柔[00:11.81]埋藏在我的脈搏[00:15.31]連呼吸都能感動[00:17.76]每一秒鐘 有你就有我的笑容[00:26.10][00:27.10]作詞：周信廷  作曲：林俊傑[00:46.10][00:48.53]汗水蒸發在這忙碌十字街頭[00:53.03]藍色天空白雲朵編織著美夢[00:58.83]大地淬煉不朽我們追尋生活[01:03.22]鉚釘扣住你和我 一起向前走[01:10.84][02:23.67][03:14.56]我的奮鬥[01:13.46][02:25.99][03:17.12]為了你付出所有[01:13.46][02:28.74][03:19.73]是我的丹寧執著[01:15.47][02:30.30][03:21.61]將會撼動 全宇宙[01:18.58][02:33.89][03:24.70]有你的溫柔[01:21.22][02:36.40][03:27.41]埋藏在我的脈搏[01:23.49][02:38.85][03:29.82]連呼吸都能感動[01:25.52][02:40.84][03:31.96]每一秒鐘 有你就有我的笑容[01:30.77][02:45.93][03:37.02]從以前 到以後 沒有錯[01:37.12]有你就有我的笑容[01:50.50]啦啦啦 間奏[02:01.29]陽光照耀著我描繪幸福輪廓[02:05.80]喜歡牽著你的手一起看日落[02:11.24]四處熱血揮灑偶而也會迷惑[02:15.99]潮起終會有潮落堅持到最後[02:52.25]這是我的丹寧執著[03:43.35]有你快樂變得不同[03:47.79]啦啦啦 感謝 鄭范姜  提供動態歌詞
"
22, 超越無限,"首部個人音樂紀實電影聽．見 林俊傑主題曲作詞：林怡鳳作曲：林俊傑別小看努力的人 眼神撩人 電力無邊無際無窮無影腳忙著追夢  always ahead 背影總在最最前面夢想沿著現實攀岩 蠢蠢欲動 未來決定在我 oh我不管你是怎麼看我 不用分類 我的堅持難改變oh 一遍遍 吶喊直到分貝突破極限 ohoh 一遍遍 超越再超越的速度變得更快當你還沒相信 也還沒眨眼 我 一再超越無限衝過安全界線 再安全上壘 我 一再超越無限更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 oh wow 你不要分分鐘的拖延oh wow 我正在分分鐘的實現 (還沒到時候懷念從前)我一路超速時間 遙遙領先 你意料之外的期限汗水蒸發在昨天 我的今天 都為了更強的明天夢想沿著現實攀岩 蠢蠢欲動 未來決定在我 oh我不管你是怎麼看我 不如聯手 讓世界動起來[00:00.00]超越無限 - 林俊傑[00:04.00]作詞：林怡鳳[00:08.00]作曲：林俊傑[00:12.00][00:17.62]別小看努力的人 眼神撩人 電力無邊無際無窮[00:26.05]無影腳忙著追夢 always ahead 背影總在最最前面[00:33.87][00:34.32]夢想沿著現實攀岩 蠢蠢欲動 未來決定在我 oh[00:42.57]不管你是怎麼看我 不用分類 我的堅持難改變[00:49.94][00:50.25]oh 一遍遍 吶喊直到分貝突破極限 oh[00:58.60]oh 一遍遍 超越再超越的速度變得更快[01:06.67][01:07.04]當你還沒相信 也還沒眨眼 oh 一再超越無限[01:15.67]衝過安全界線 再安全上壘 oh 一再超越無限[01:23.97]oh wow 你不要分分鐘的拖延[01:32.30]oh wow 我正在分分鐘的實現[01:40.88][01:43.00]我一路超速時間 遙遙領先 你意料之外的期限[01:51.43]汗水蒸發在昨天 我的今天 都為了更強的明天[01:59.36][01:59.96]夢想沿著現實攀岩 蠢蠢欲動 未來決定在我 oh[02:08.19]不管你是怎麼看我 不如聯手 讓世界動起來[02:15.65]oh 一遍遍 吶喊直到分貝突破極限 oh[02:24.06]oh 一遍遍 超越再超越的速度變得更快[02:31.85][02:32.69]當你還沒相信 也還沒眨眼 oh 一再超越無限[02:41.23]衝過安全界線 再安全上壘 oh 一再超越無限[02:49.56]oh wow 你不要分分鐘的拖延[02:57.96]oh wow 我正在分分鐘的實現[03:06.96][03:39.43]當你還沒相信 也還沒眨眼 oh 一再超越無限[03:47.98]衝過安全界線 再安全上壘 oh 一再超越無限[03:56.35]oh wow 你不要分分鐘的拖延[04:04.70]oh wow 還沒到時候懷念從前[04:13.75] 感謝 kkml0704  提供動態歌詞
"
23, 只要有你的地方,"電影 消失的愛人 主題曲作詞：林夕作曲：林俊傑你是我肩膀堅定的力量聽不到你的迴響 還真說不出晚安懶洋洋 因為互相在依傍時間怎麼過去 有你也不會冤枉為誰辛苦為誰忙 只為了和你分享只要你的淚光 照耀著我胸膛只要我的生命 你肯讓我安放不管外面風雨有多煩亂 日子過得再緊張我的情緒 你的表情 就能釋放只要在你目光 看得見的地方我會永遠記住 要活得更堅強要是人生難免有遺憾有你在身旁 已經是最好的補償你是我身影流浪的方向汗水找到你的臉 世態炎涼也無妨更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網 我抬頭 看你像看到月亮你低頭 會不會想我 像思念故鄉為誰辛苦為誰忙 眼中有對方不慌不忙只要你的淚光 照耀著我胸膛只要我的生命 你肯讓我安放不管外面風雨有多煩亂 過的日子多緊張我的情緒 你的表情我們再不用隱瞞 卸下武裝只要在你目光 看得見的地方我會永遠記住 要活得更堅強要是人生難免有遺憾有你在身旁 試問我們還想怎樣艱苦又怎樣有你的地方 人生就不需要什麼答案[00:00.00]林俊傑-只要有你的地方[00:03.11]詞：林夕　曲：林俊傑[00:04.92]你是我肩膀堅定的力量[00:11.32]聽不到你的迴響 還真說不出晚安[00:19.07][00:21.07]懶洋洋 因為互相在依傍[00:27.42]時間怎麼過去 有你也不會冤枉[00:33.99][00:36.86]為誰辛苦為誰忙 只為了和你分享[00:49.38][00:51.75]只要你的淚光 照耀著我胸膛[00:59.84]只要我的生命 你肯讓我安放[01:07.35]不管外面風雨有多煩亂 日子過得再緊張[01:16.60]我的情緒 你的表情 就能釋放[01:23.76][01:24.00]只要在你目光 看得見的地方[01:31.82]我會永遠記住 要活得更堅強[01:39.47]要是人生難免有遺憾[01:44.29]有你在身旁 已經是最好的補償[01:54.62][02:11.34]你是我身影流浪的方向[02:17.99]汗水找到你的臉 世態炎涼也無妨[02:25.67][02:27.28]我抬頭 看你像看到月亮[02:33.85]你低頭 會不會想我 像思念故鄉[02:40.81][02:43.30]為誰辛苦為誰忙 眼中有對方不慌不忙[02:56.27][02:57.81]只要你的淚光 照耀著我胸膛[03:05.82]只要我的生命 你肯讓我安放[03:13.26]不管外面風雨有多煩亂 過的日子多緊張[03:22.68]我的情緒 你的表情[03:24.63]我們再不用隱瞞 卸下武裝[03:29.76][03:29.88]只要在你目光 看得見的地方[03:37.81]我會永遠記住 要活得更堅強[03:45.56]要是人生難免有遺憾[03:50.32]有你在身旁 試問我們還想怎樣[04:00.31][04:02.36]艱苦又怎樣[04:06.66]有你的地方 人生就不需要什麼答案[04:19.61]微博：weibo.com/shebeyonds 感謝 GetNoTogether  提供歌詞 感謝 GetNoTogether 成明星Beyonds  提供動態歌詞 感謝 成明星Beyonds 嗨  修正歌詞 友站連結： Beyonds' weibo　
"
